Order,PathIDs,Weight_of_path,Quarter,Route
0,188.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2130971.5300000003,2023-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
0,65.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
3,17.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
4,225.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
5,61.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,2683198.3,2019-Q1,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4141700.2799999993,2019-Q2,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3576288.82,2019-Q3,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
3,17.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
4,61.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4188386.42,2019-Q4,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
3,17.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
4,61.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3960243.1299999994,2020-Q1,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,2316526.3,2020-Q2,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3714781.1299999994,2020-Q3,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3476745.4299999992,2020-Q4,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4033088.37,2021-Q1,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4624088.66,2021-Q2,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4249534.209999999,2021-Q3,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3983689.29,2021-Q4,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3843330.89,2022-Q1,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4178146.6300000004,2022-Q2,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,3981704.5199999996,2022-Q3,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
3,61.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
4,17.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4258771.62,2022-Q4,Downtown_Brooklyn_to_Kings_Plaza
0,65.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
1,97.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
2,49.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
3,17.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
4,61.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
5,225.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
6,177.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
7,76.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
8,35.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
9,72.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
10,39.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
11,155.0,4206556.5,2023-Q1,Downtown_Brooklyn_to_Kings_Plaza
0,112.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,2394154.15,2019-Q1,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3645890.07,2019-Q2,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3253451.6700000004,2019-Q3,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3835183.9199999995,2019-Q4,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3430966.15,2020-Q1,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
1,80.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
2,17.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
3,61.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
4,225.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
5,177.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
6,76.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
7,35.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,1918188.97,2020-Q2,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
1,80.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
2,17.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
3,61.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
4,225.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
5,177.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
6,76.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
7,35.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3052466.9899999998,2020-Q3,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
1,80.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
2,17.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
3,225.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
4,61.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
5,177.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
6,76.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
7,35.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,2828385.21,2020-Q4,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
1,80.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
2,17.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
3,61.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
4,225.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
5,177.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
6,76.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
7,35.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3297961.040000001,2021-Q1,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
1,80.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
2,17.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
3,61.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
4,225.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
5,37.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
6,177.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
7,35.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3862205.7800000007,2021-Q2,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
